D52	1	500
D52	501	1000
D52	1001	1500
D52	1501	2000
D52	2001	2500
D52	2501	3000
D52	3001	3500
D52	3501	4000
D52	4001	4500
D52	4501	5000
D52	5001	5500
D52	5501	6000
D52	6001	6500
D52	6501	7000
D52	7001	7500
D52	7501	8000
D52	8001	8500
D52	8501	9000
D52	9001	9500
D52	9501	10000
D52	10001	10500
D52	10501	11000
D52	11001	11500
D52	11501	12000
D52	12001	12500
D52	12501	13000
D52	13001	13500
D52	13501	14000
D52	14001	14500
D52	14501	14737
